customer_id,age,gender,city,employment_type,annual_income,credit_score,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default
CUST108013,62,Male,Mohali,Salaried,437000.0,685,0,Home,287000,48,7.69,2022-04-16,0.66,0,Active,0
CUST108014,44,Male,Chennai,Salaried,550000.0,643,1,Credit Card Consolidation,607000,84,8.55,2024-01-24,1.1,0,Active,0
CUST108015,38,Male,Noida,Self-Employed,545000.0,722,0,Credit Card Consolidation,1247000,12,10.32,2022-06-29,2.29,134,Default,1
CUST108016,47,Female,Delhi,Salaried,620000.0,817,1,Education,440000,12,10.3,2025-05-23,0.71,124,Default,1
CUST108017,61,Male,Delhi,Business Owner,515000.0,726,0,Home,120000,48,8.24,2021-12-25,0.23,0,Closed,0
CUST108018,28,Male,Bengaluru,Salaried,251000.0,732,0,Education,706000,60,13.53,2025-08-01,2.81,0,Closed,0
CUST108019,48,Female,Mumbai,Salaried,739000.0,855,2,Auto,555000,12,11.04,2023-10-22,0.75,0,Active,0
CUST108020,30,Female,Mumbai,Salaried,296000.0,655,1,Personal,198000,84,9.56,2024-12-04,0.67,0,Active,0
CUST108021,37,Male,Delhi,Salaried,393000.0,612,1,Personal,349000,60,11.0,2023-01-19,0.89,0,Closed,0
CUST108022,49,Male,Hyderabad,Self-Employed,590000.0,572,0,Credit Card Consolidation,514000,24,9.3,2024-10-08,0.87,134,Default,1
CUST108023,26,Male,Mumbai,Salaried,599000.0,801,1,Home,1601000,48,11.1,2021-06-05,2.67,78,Default,1
CUST108024,34,Male,Mumbai,Salaried,691000.0,772,2,Personal,191000,36,14.38,2024-08-31,0.28,157,Default,1
CUST108025,42,Male,Mohali,Self-Employed,688000.0,567,0,Auto,767000,48,7.0,2023-05-12,1.11,0,Active,0
CUST108026,26,Female,Mumbai,Self-Employed,864000.0,770,4,Business,1116000,12,15.23,2023-04-09,1.29,312,Written Off,1
CUST108027,46,Male,Chandigarh,Salaried,364000.0,721,1,Education,306000,24,9.37,2025-12-06,0.84,24,Active - Overdue 30d,0
CUST108028,59,Female,Pune,Salaried,1214000.0,570,0,Home,152000,240,8.75,2021-08-15,0.13,0,Active,0
CUST108029,32,Male,Mohali,Salaried,519000.0,716,1,Personal,446000,60,10.85,2024-08-14,0.86,0,Closed,0
CUST108030,55,Male,Noida,Salaried,836000.0,696,0,Home,424000,60,11.94,2021-09-07,0.51,0,Closed,0
CUST108031,34,Female,Gurugram,Self-Employed,615000.0,681,1,Credit Card Consolidation,538000,48,10.09,2021-12-20,0.87,0,Active,0
CUST108032,42,Male,Mohali,Business Owner,1820000.0,571,0,Education,1170000,60,13.13,2023-05-28,0.64,97,Default,1
CUST108033,43,Male,Gurugram,Salaried,646000.0,897,0,Personal,712000,84,8.57,2025-09-30,1.1,0,Active,0
CUST108034,27,Male,Pune,Salaried,881000.0,588,1,Home,243000,12,7.9,2025-08-10,0.28,210,Written Off,1
CUST108035,60,Male,Delhi,Self-Employed,438000.0,606,2,Home,381000,36,12.43,2021-01-30,0.87,253,Written Off,1
CUST108036,45,Male,Pune,Salaried,680000.0,576,0,Auto,382000,240,11.79,2024-09-24,0.56,63,Default,1
CUST108037,33,Male,Chandigarh,Salaried,794000.0,788,0,Personal,588000,60,12.75,2024-05-11,0.74,0,Closed,0
CUST108038,41,Male,Pune,Salaried,577000.0,592,0,Credit Card Consolidation,96000,120,15.22,2025-10-12,0.17,0,Active,0
CUST108039,61,Male,Hyderabad,Self-Employed,1510000.0,651,0,Personal,908000,36,15.61,2021-11-15,0.6,74,Default,1
CUST108040,30,Female,Delhi,Self-Employed,641000.0,718,0,Credit Card Consolidation,606000,24,10.43,2025-06-05,0.95,0,Closed,0
CUST108041,29,Male,Bengaluru,Salaried,1147000.0,511,1,Business,980000,24,10.37,2021-03-15,0.85,66,Default,1
CUST108042,35,Male,Hyderabad,Business Owner,993000.0,607,0,Business,251000,36,9.7,2024-07-10,0.25,0,Closed,0
CUST108043,22,Female,Delhi,Salaried,580000.0,620,1,Personal,230000,180,12.5,2022-02-20,0.4,0,Active,0
CUST108044,45,Female,Bengaluru,Business Owner,819000.0,768,1,Home,669000,180,12.61,2022-01-08,0.82,0,Closed,0
CUST108045,33,Male,Pune,Business Owner,465000.0,667,1,Business,934000,120,17.88,2021-12-26,2.01,69,Default,1
CUST108046,54,Male,Mohali,Self-Employed,365000.0,645,0,Home,425000,48,9.77,2024-11-17,1.16,0,Active,0
CUST108047,54,Female,Mumbai,Self-Employed,751000.0,766,1,Personal,487000,48,7.63,2022-08-18,0.65,0,Active,0
CUST108048,55,Male,Chandigarh,Salaried,1019000.0,641,2,Home,544000,84,7.0,2022-12-30,0.53,0,Active,0
CUST108049,58,Female,Mumbai,Salaried,1131000.0,785,1,Business,961000,12,10.44,2023-09-21,0.85,147,Default,1
CUST108050,23,Female,Bengaluru,Salaried,848000.0,895,0,Business,675000,36,12.73,2024-06-10,0.8,0,Active,0
CUST108051,62,Male,Delhi,Salaried,471000.0,782,0,Home,1097000,60,11.82,2021-09-10,2.33,139,Default,1
CUST108052,26,Male,Pune,Salaried,1184000.0,844,2,Auto,214000,12,7.77,2024-10-23,0.18,22,Active - Overdue 30d,0
CUST108053,39,Female,Hyderabad,Self-Employed,721000.0,731,1,Personal,635000,12,9.73,2021-01-03,0.88,0,Active,0
CUST108054,23,Male,Delhi,Salaried,870000.0,703,2,Auto,721000,24,12.09,2023-01-06,0.83,0,Closed,0
CUST108055,38,Male,Hyderabad,Self-Employed,764000.0,679,0,Credit Card Consolidation,469000,48,8.56,2022-12-21,0.61,68,Default,1
CUST108056,59,Male,Gurugram,Salaried,987000.0,765,0,Personal,1068000,84,11.22,2025-04-07,1.08,169,Default,1
CUST108057,29,Female,Bengaluru,Business Owner,669000.0,579,0,Home,788000,60,15.03,2022-08-04,1.18,67,Default,1
CUST108058,32,Male,Chandigarh,Salaried,1461000.0,768,2,Personal,565000,60,7.0,2024-09-12,0.39,0,Closed,0
CUST108059,25,Female,Bengaluru,Self-Employed,1410000.0,649,1,Credit Card Consolidation,590000,36,11.44,2024-11-03,0.42,0,Active,0
CUST108060,23,Female,Delhi,Business Owner,372000.0,733,2,Home,652000,36,13.51,2025-08-25,1.75,106,Default,1
CUST108061,31,Male,Hyderabad,Self-Employed,824000.0,696,0,Home,311000,84,13.84,2021-04-15,0.38,123,Default,1
CUST108062,50,Female,Chennai,Salaried,975000.0,738,0,Home,522000,84,9.46,2021-07-26,0.54,163,Default,1
CUST108063,24,Male,Chennai,Self-Employed,1248000.0,745,1,Business,236000,240,12.47,2022-07-12,0.19,0,Active,0
CUST108064,25,Female,Bengaluru,Self-Employed,1043000.0,704,0,Personal,699000,12,10.91,2023-05-17,0.67,134,Default,1
CUST108065,21,Male,Delhi,Self-Employed,543000.0,700,0,Personal,342000,60,12.16,2022-04-25,0.63,0,Closed,0
CUST108066,47,Male,Chennai,Self-Employed,634000.0,644,0,Auto,1020000,240,7.0,2021-06-25,1.61,163,Written Off,1
CUST108067,48,Female,Bengaluru,Salaried,429000.0,685,0,Home,763000,120,7.63,2023-05-28,1.78,0,Closed,0
CUST108068,49,Male,Hyderabad,Salaried,738000.0,619,1,Education,278000,36,9.58,2024-05-25,0.38,0,Active,0
CUST108069,38,Female,Chennai,Salaried,192000.0,589,0,Personal,549000,48,11.88,2021-12-26,2.86,309,Written Off,1
CUST108070,32,Female,Chennai,Business Owner,858000.0,552,1,Business,129000,48,12.61,2024-04-07,0.15,80,Default,1
CUST108071,33,Male,Bengaluru,Salaried,952000.0,742,2,Education,423000,60,14.91,2025-06-03,0.44,76,Default,1
CUST108072,61,Male,Mohali,Salaried,851000.0,598,0,Business,227000,36,7.0,2021-04-04,0.27,0,Active,0
CUST108073,22,Female,Pune,Salaried,405000.0,727,2,Home,396000,24,11.17,2024-03-11,0.98,0,Closed,0
CUST108074,57,Male,Pune,Salaried,645000.0,687,1,Home,722000,84,10.77,2025-12-27,1.12,100,Default,1
CUST108075,36,Female,Hyderabad,Self-Employed,772000.0,584,1,Education,279000,48,9.6,2023-10-25,0.36,226,Written Off,1
CUST108076,44,Female,Mumbai,Salaried,707000.0,549,1,Credit Card Consolidation,441000,180,7.96,2024-01-20,0.62,106,Default,1
CUST108077,55,Female,Gurugram,Business Owner,644000.0,710,1,Business,344000,36,7.0,2021-01-24,0.53,60,Default,1
CUST108078,42,Female,Noida,Salaried,509000.0,590,0,Credit Card Consolidation,519000,48,11.06,2025-02-10,1.02,111,Default,1
CUST108079,56,Female,Delhi,Salaried,629000.0,701,0,Home,1096000,12,15.48,2023-04-26,1.74,168,Default,1
CUST108080,31,Female,Gurugram,Salaried,1600000.0,724,2,Home,943000,24,12.04,2025-10-02,0.59,236,Written Off,1
CUST108081,49,Female,Gurugram,Salaried,636000.0,593,0,Auto,760000,60,13.51,2021-05-12,1.19,132,Default,1
CUST108082,55,Female,Bengaluru,Self-Employed,316000.0,570,0,Personal,380000,48,10.9,2022-11-12,1.2,0,Active,0
CUST108083,35,Male,Chandigarh,Self-Employed,898000.0,665,1,Education,903000,240,9.46,2025-08-03,1.01,0,Closed,0
CUST108084,51,Male,Mohali,Self-Employed,784000.0,656,0,Home,454000,36,11.74,2025-01-25,0.58,0,Closed,0
CUST108085,62,Female,Delhi,Salaried,933000.0,622,1,Auto,718000,48,11.24,2021-09-18,0.77,0,Active,0
CUST108086,61,Male,Hyderabad,Self-Employed,631000.0,517,0,Credit Card Consolidation,850000,240,7.0,2024-03-24,1.35,171,Default,1
CUST108087,63,Male,Hyderabad,Salaried,402000.0,761,0,Personal,536000,12,8.99,2022-09-17,1.33,0,Active,0
CUST108088,36,Male,Pune,Salaried,735000.0,673,0,Education,709000,60,7.0,2024-10-11,0.96,0,Closed,0
CUST108089,30,Male,Mumbai,Business Owner,1300000.0,726,0,Personal,514000,240,14.31,2022-05-22,0.4,167,Default,1
CUST108090,52,Male,Pune,Self-Employed,851000.0,675,3,Personal,110000,36,13.43,2022-04-02,0.13,0,Closed,0
CUST108091,22,Male,Mohali,Salaried,571000.0,751,2,Auto,530000,12,13.96,2025-09-24,0.93,0,Active,0
CUST108092,44,Male,Bengaluru,Salaried,566000.0,660,0,Personal,323000,24,7.98,2025-07-04,0.57,175,Default,1
CUST108093,43,Female,Pune,Salaried,886000.0,654,0,Credit Card Consolidation,757000,48,10.3,2021-01-17,0.85,0,Active,0
CUST108094,22,Male,Mohali,Salaried,601000.0,611,0,Home,145000,24,9.79,2022-06-03,0.24,0,Closed,0
CUST108095,58,Male,Chennai,Business Owner,688000.0,701,0,Education,423000,48,12.57,2023-09-14,0.61,0,Closed,0
CUST108096,51,Male,Hyderabad,Salaried,882000.0,650,2,Home,308000,60,9.91,2023-07-25,0.35,0,Closed,0
CUST108097,60,Male,Mohali,Self-Employed,463000.0,639,0,Business,559000,24,12.72,2022-01-27,1.21,0,Active,0
CUST108098,46,Female,Delhi,Business Owner,958000.0,544,1,Personal,805000,36,8.38,2025-10-21,0.84,118,Default,1
CUST108099,49,Female,Chennai,Self-Employed,522000.0,646,0,Personal,528000,48,13.42,2024-07-29,1.01,0,Active,0
CUST108100,23,Male,Gurugram,Business Owner,685000.0,712,2,Personal,239000,60,14.69,2022-04-30,0.35,0,Closed,0
CUST108101,34,Male,Bengaluru,Salaried,425000.0,669,1,Credit Card Consolidation,109000,60,20.34,2025-05-22,0.26,0,Closed,0
CUST108102,45,Female,Chandigarh,Salaried,1158000.0,725,0,Home,810000,48,12.54,2021-03-27,0.7,0,Active,0
CUST108103,21,Male,Mumbai,Salaried,473000.0,597,1,Auto,858000,12,9.62,2021-05-26,1.81,154,Default,1
CUST108104,23,Male,Bengaluru,Self-Employed,716000.0,635,1,Personal,332000,48,18.61,2025-09-10,0.46,0,Closed,0
CUST108105,46,Male,Delhi,Self-Employed,685000.0,711,1,Education,545000,12,16.77,2021-12-15,0.8,131,Default,1
CUST108106,38,Male,Mumbai,Self-Employed,876000.0,678,2,Home,188000,84,11.38,2022-09-24,0.21,0,Active,0
CUST108107,29,Male,Bengaluru,Salaried,1083000.0,440,0,Auto,817000,60,19.64,2024-10-08,0.75,0,Closed,0
CUST108108,58,Male,Chennai,Self-Employed,962000.0,635,0,Business,1622000,48,16.05,2021-10-28,1.69,76,Default,1
CUST108109,43,Male,Delhi,Self-Employed,297000.0,593,0,Home,509000,48,15.53,2021-09-20,1.71,143,Default,1
CUST108110,41,Male,Chandigarh,Self-Employed,1193000.0,667,0,Business,457000,36,14.9,2024-10-08,0.38,0,Active,0
CUST108111,21,Male,Hyderabad,Self-Employed,568000.0,433,1,Personal,119000,84,7.0,2025-05-24,0.21,0,Active,0
CUST108112,41,Male,Delhi,Salaried,600000.0,696,0,Home,1517000,180,11.26,2021-06-14,2.53,89,Default,1
CUST108113,47,Male,Noida,Salaried,420000.0,733,0,Auto,642000,60,12.7,2021-11-26,1.53,0,Closed,0
CUST108114,62,Male,Noida,Business Owner,981000.0,631,3,Personal,526000,36,13.73,2022-01-03,0.54,0,Active,0
CUST108115,26,Male,Delhi,Business Owner,829000.0,658,2,Credit Card Consolidation,914000,24,9.59,2021-01-08,1.1,135,Default,1
CUST108116,64,Female,Mohali,Salaried,606000.0,623,5,Personal,828000,36,10.0,2023-10-22,1.37,176,Default,1
CUST108117,56,Female,Pune,Salaried,957000.0,807,1,Education,536000,48,12.43,2022-01-14,0.56,0,Closed,0
CUST108118,48,Male,Bengaluru,Self-Employed,511000.0,786,0,Auto,418000,12,7.0,2023-09-01,0.82,18,Active - Overdue 30d,0
CUST108119,37,Male,Hyderabad,Salaried,499000.0,772,0,Personal,336000,60,7.0,2021-09-01,0.67,0,Closed,0
CUST108120,60,Female,Pune,Salaried,423000.0,832,1,Auto,1050000,36,10.1,2024-08-02,2.48,0,Active,0
CUST108121,23,Male,Pune,Salaried,620000.0,785,0,Personal,514000,24,9.44,2023-02-28,0.83,0,Closed,0
CUST108122,32,Male,Hyderabad,Salaried,747000.0,638,1,Personal,446000,48,16.92,2024-06-06,0.6,0,Active,0
CUST108123,59,Female,Delhi,Salaried,816000.0,689,2,Personal,587000,48,16.35,2024-08-26,0.72,0,Closed,0
CUST108124,32,Female,Mohali,Salaried,963000.0,724,1,Auto,581000,36,8.06,2022-08-20,0.6,0,Active,0
CUST108125,22,Male,Noida,Self-Employed,813000.0,706,1,Education,1212000,36,7.41,2025-11-11,1.49,0,Active,0
CUST108126,42,Male,Hyderabad,Business Owner,398000.0,564,1,Education,282000,36,13.46,2021-03-14,0.71,0,Closed,0
CUST108127,43,Female,Mumbai,Salaried,930000.0,734,1,Business,346000,24,15.73,2024-05-20,0.37,77,Default,1
CUST108128,50,Male,Pune,Salaried,397000.0,722,1,Personal,495000,180,12.72,2022-01-31,1.25,170,Default,1
CUST108129,25,Female,Hyderabad,Salaried,793000.0,727,2,Auto,507000,60,7.0,2022-08-29,0.64,0,Closed,0
CUST108130,29,Male,Noida,Salaried,150000.0,706,1,Auto,775000,36,10.69,2021-03-07,5.17,0,Active,0
CUST108131,41,Male,Mohali,Salaried,282000.0,679,2,Auto,196000,48,11.22,2022-12-09,0.7,82,Default,1
CUST108132,31,Male,Noida,Self-Employed,708000.0,731,0,Personal,745000,36,14.11,2024-01-25,1.05,0,Active,0
CUST108133,25,Female,Gurugram,Salaried,1124000.0,518,0,Home,1008000,12,15.67,2022-10-05,0.9,0,Active,0
CUST108134,55,Female,Noida,Self-Employed,729000.0,721,1,Education,775000,36,12.37,2021-12-17,1.06,0,Closed,0
CUST108135,47,Male,Mumbai,Salaried,400000.0,762,0,Personal,733000,24,7.99,2025-12-26,1.83,0,Closed,0
CUST108136,22,Female,Bengaluru,Salaried,472000.0,817,0,Education,82000,84,11.24,2023-05-30,0.17,36,Active - Overdue 30d,0
CUST108137,44,Female,Mumbai,Business Owner,501000.0,724,0,Education,747000,180,8.72,2021-11-30,1.49,290,Written Off,1
CUST108138,51,Female,Noida,Salaried,880000.0,607,0,Credit Card Consolidation,241000,36,12.42,2024-05-24,0.27,0,Active,0
CUST108139,53,Female,Noida,Business Owner,570000.0,639,1,Personal,461000,120,9.3,2021-04-06,0.81,118,Default,1
CUST108140,59,Male,Delhi,Salaried,631000.0,719,0,Education,332000,84,10.49,2022-02-06,0.53,0,Active,0
CUST108141,50,Male,Bengaluru,Salaried,748000.0,715,0,Education,900000,60,12.76,2024-06-26,1.2,27,Active - Overdue 30d,0
CUST108142,57,Female,Mohali,Salaried,377000.0,597,0,Credit Card Consolidation,303000,12,11.72,2025-03-04,0.8,156,Default,1
CUST108143,48,Female,Chandigarh,Salaried,472000.0,692,2,Personal,325000,36,14.86,2025-08-13,0.69,178,Default,1
CUST108144,51,Male,Gurugram,Business Owner,484000.0,665,1,Auto,1493000,60,8.46,2025-05-18,3.08,276,Written Off,1
CUST108145,31,Male,Chandigarh,Self-Employed,889000.0,657,0,Education,881000,120,7.0,2025-10-05,0.99,108,Default,1
CUST108146,43,Female,Hyderabad,Business Owner,923000.0,687,1,Credit Card Consolidation,229000,36,12.42,2022-07-30,0.25,127,Default,1
CUST108147,22,Male,Mohali,Self-Employed,404000.0,685,1,Personal,292000,48,10.17,2023-02-02,0.72,0,Active,0
CUST108148,60,Male,Bengaluru,Salaried,324000.0,805,0,Personal,706000,60,10.68,2021-10-14,2.18,138,Default,1
CUST108149,61,Male,Delhi,Salaried,352000.0,522,1,Auto,1244000,24,10.42,2021-08-28,3.53,336,Written Off,1
CUST108150,47,Female,Delhi,Salaried,877000.0,677,1,Personal,475000,48,15.19,2022-09-14,0.54,0,Closed,0
CUST108151,55,Male,Mumbai,Self-Employed,430000.0,680,2,Home,1040000,60,9.43,2021-11-08,2.42,169,Default,1
CUST108152,22,Male,Chandigarh,Salaried,504000.0,534,1,Personal,136000,24,11.04,2025-08-15,0.27,94,Default,1
CUST108153,59,Male,Noida,Salaried,585000.0,736,1,Education,406000,24,7.07,2022-06-01,0.69,0,Closed,0
CUST108154,57,Female,Hyderabad,Self-Employed,797000.0,748,0,Personal,904000,12,7.45,2022-06-04,1.13,102,Default,1
CUST108155,41,Female,Mohali,Self-Employed,766000.0,554,0,Auto,358000,60,12.7,2021-07-24,0.47,0,Closed,0
CUST108156,25,Female,Noida,Salaried,628000.0,743,3,Education,328000,120,9.5,2024-12-22,0.52,162,Default,1
CUST108157,41,Male,Gurugram,Salaried,834000.0,612,0,Auto,213000,36,12.47,2024-07-17,0.26,0,Closed,0
CUST108158,49,Female,Gurugram,Self-Employed,681000.0,709,3,Home,1274000,48,12.54,2025-11-26,1.87,0,Closed,0
CUST108159,40,Female,Pune,Business Owner,782000.0,698,0,Education,215000,180,9.34,2021-11-26,0.27,330,Written Off,1
CUST108160,58,Female,Mumbai,Salaried,555000.0,699,0,Home,1193000,180,10.24,2024-03-20,2.15,132,Default,1
CUST108161,40,Female,Pune,Business Owner,425000.0,510,0,Education,297000,48,10.76,2024-03-10,0.7,0,Active,0
CUST108162,45,Male,Gurugram,Salaried,1068000.0,546,1,Personal,521000,60,13.8,2021-01-03,0.49,0,Active,0
CUST108163,22,Female,Pune,Business Owner,649000.0,697,0,Auto,549000,48,8.98,2024-07-13,0.85,0,Active,0
CUST108164,52,Female,Chandigarh,Self-Employed,370000.0,722,1,Home,305000,36,14.24,2023-05-21,0.82,83,Default,1
CUST108165,46,Female,Bengaluru,Business Owner,967000.0,606,0,Personal,576000,24,7.38,2024-12-04,0.6,245,Written Off,1
CUST108166,26,Male,Pune,Self-Employed,1474000.0,790,1,Credit Card Consolidation,462000,36,9.8,2023-01-08,0.31,74,Default,1
CUST108167,61,Male,Bengaluru,Salaried,443000.0,629,1,Auto,244000,180,9.99,2025-09-19,0.55,12,Active - Overdue 30d,0
CUST108168,23,Female,Delhi,Salaried,1105000.0,652,0,Business,312000,48,11.33,2024-07-31,0.28,0,Closed,0
CUST108169,53,Male,Hyderabad,Self-Employed,378000.0,667,0,Credit Card Consolidation,590000,36,9.74,2022-03-06,1.56,0,Closed,0
CUST108170,21,Male,Bengaluru,Salaried,875000.0,699,1,Personal,317000,60,10.64,2023-07-27,0.36,0,Active,0
CUST108171,25,Female,Noida,Salaried,455000.0,672,1,Business,888000,48,9.15,2023-05-03,1.95,0,Closed,0
CUST108172,33,Male,Delhi,Salaried,252000.0,656,1,Auto,1008000,48,12.24,2024-10-20,4.0,0,Active,0
CUST108173,39,Male,Pune,Salaried,450000.0,672,0,Auto,817000,60,16.36,2021-05-19,1.82,162,Default,1
CUST108174,32,Female,Pune,Salaried,553000.0,698,1,Personal,566000,60,11.44,2021-10-03,1.02,147,Written Off,1
CUST108175,45,Male,Delhi,Business Owner,1159000.0,699,1,Personal,805000,84,8.8,2025-12-21,0.69,0,Closed,0
CUST108176,55,Male,Gurugram,Business Owner,903000.0,702,2,Personal,284000,36,7.92,2025-11-09,0.31,0,Active,0
CUST108177,32,Male,Hyderabad,Business Owner,449000.0,680,3,Auto,289000,12,8.43,2021-10-05,0.64,62,Default,1
CUST108178,50,Male,Bengaluru,Self-Employed,1193000.0,735,1,Personal,377000,180,12.43,2023-06-24,0.32,0,Closed,0
CUST108179,25,Male,Mumbai,Business Owner,2056000.0,693,0,Personal,455000,36,13.65,2022-09-04,0.22,0,Active,0
CUST108180,54,Male,Pune,Self-Employed,725000.0,703,0,Auto,633000,48,10.28,2024-08-25,0.87,0,Closed,0
CUST108181,42,Male,Delhi,Business Owner,991000.0,712,0,Home,263000,48,9.47,2025-02-25,0.27,69,Default,1
CUST108182,59,Male,Hyderabad,Salaried,539000.0,730,1,Auto,1002000,12,13.78,2023-02-02,1.86,90,Default,1
CUST108183,33,Male,Chennai,Business Owner,419000.0,746,0,Personal,559000,60,9.23,2025-05-05,1.33,0,Closed,0
CUST108184,23,Female,Mumbai,Salaried,578000.0,674,0,Personal,842000,24,12.82,2021-08-08,1.46,0,Active,0
CUST108185,40,Male,Gurugram,Salaried,486000.0,724,0,Business,929000,84,8.27,2022-10-24,1.91,0,Active,0
CUST108186,51,Female,Gurugram,Salaried,1180000.0,773,0,Business,385000,24,10.84,2022-06-27,0.33,0,Active,0
CUST108187,25,Male,Pune,Salaried,618000.0,607,1,Personal,429000,36,9.43,2022-02-08,0.69,0,Active,0
CUST108188,44,Female,Bengaluru,Self-Employed,564000.0,677,0,Home,599000,36,11.23,2021-06-26,1.06,0,Active,0
CUST108189,60,Female,Gurugram,Salaried,612000.0,653,1,Personal,473000,120,12.7,2024-05-21,0.77,63,Default,1
CUST108190,53,Male,Mumbai,Self-Employed,774000.0,781,1,Home,726000,24,13.88,2025-05-16,0.94,0,Active,0
CUST108191,28,Male,Mumbai,Salaried,604000.0,580,1,Personal,574000,60,7.6,2024-06-04,0.95,41,Active - Overdue 30d,0
CUST108192,44,Male,Chandigarh,Salaried,246000.0,628,0,Business,424000,36,7.0,2022-06-05,1.72,106,Default,1
CUST108193,40,Female,Delhi,Self-Employed,522000.0,781,1,Personal,290000,36,11.02,2024-06-24,0.56,0,Active,0
CUST108194,36,Male,Delhi,Salaried,522000.0,693,2,Business,402000,12,17.37,2021-10-20,0.77,231,Written Off,1
CUST108195,32,Female,Bengaluru,Salaried,590000.0,715,1,Credit Card Consolidation,246000,84,7.0,2024-06-30,0.42,2,Active - Overdue 30d,0
CUST108196,33,Male,Delhi,Salaried,886000.0,662,1,Auto,332000,24,15.65,2025-04-22,0.37,0,Active,0
CUST108197,62,Male,Mumbai,Salaried,717000.0,711,2,Business,736000,240,11.59,2025-09-21,1.03,0,Closed,0
CUST108198,59,Female,Bengaluru,Business Owner,422000.0,673,0,Business,515000,36,8.04,2021-05-18,1.22,324,Written Off,1
CUST108199,45,Female,Delhi,Salaried,943000.0,593,1,Home,341000,24,10.27,2022-07-23,0.36,39,Active - Overdue 30d,0
CUST108200,52,Male,Chennai,Salaried,544000.0,796,0,Auto,441000,12,13.17,2022-04-18,0.81,0,Active,0
CUST108201,44,Female,Mumbai,Salaried,700000.0,684,0,Education,840000,48,7.0,2024-01-03,1.2,0,Closed,0
CUST108202,64,Male,Hyderabad,Salaried,852000.0,699,1,Personal,307000,36,10.68,2025-09-25,0.36,0,Active,0
CUST108203,29,Male,Bengaluru,Salaried,425000.0,658,0,Business,111000,48,10.95,2024-01-05,0.26,0,Active,0
CUST108204,60,Female,Hyderabad,Business Owner,894000.0,803,1,Auto,1253000,84,18.19,2021-12-28,1.4,0,Closed,0
CUST108205,43,Female,Mumbai,Salaried,717000.0,726,1,Education,428000,60,12.06,2024-04-30,0.6,233,Written Off,1
CUST108206,33,Male,Noida,Business Owner,962000.0,661,0,Personal,522000,84,12.1,2025-02-14,0.54,0,Closed,0
CUST108207,52,Male,Chennai,Salaried,408000.0,701,2,Business,925000,24,12.78,2023-06-09,2.27,136,Default,1
CUST108208,35,Female,Delhi,Salaried,475000.0,608,1,Personal,395000,48,10.36,2025-12-18,0.83,0,Active,0
CUST108209,56,Male,Delhi,Business Owner,549000.0,673,1,Home,540000,120,14.48,2025-01-03,0.98,103,Default,1
CUST108210,25,Female,Pune,Salaried,339000.0,641,0,Personal,389000,12,11.63,2024-03-29,1.15,0,Closed,0
CUST108211,42,Male,Noida,Salaried,638000.0,568,1,Personal,232000,36,9.4,2025-06-03,0.36,0,Closed,0
CUST108212,36,Male,Gurugram,Business Owner,418000.0,690,2,Education,651000,24,15.31,2024-05-20,1.56,112,Default,1
CUST108213,61,Female,Gurugram,Business Owner,332000.0,650,0,Home,956000,84,16.95,2024-03-04,2.88,0,Active,0
CUST108214,30,Male,Delhi,Self-Employed,874000.0,799,1,Auto,497000,24,10.02,2025-07-09,0.57,0,Active,0
CUST108215,44,Female,Bengaluru,Salaried,1828000.0,562,1,Auto,704000,84,12.17,2025-06-28,0.39,0,Active,0
CUST108216,38,Female,Bengaluru,Self-Employed,742000.0,646,0,Personal,543000,84,15.36,2021-04-28,0.73,169,Default,1
CUST108217,38,Female,Bengaluru,Salaried,607000.0,702,1,Personal,358000,84,9.08,2022-08-27,0.59,0,Closed,0
CUST108218,27,Male,Mumbai,Self-Employed,485000.0,752,2,Education,383000,48,12.81,2021-01-03,0.79,140,Default,1
CUST108219,24,Female,Mumbai,Salaried,670000.0,644,0,Auto,490000,60,15.48,2024-04-17,0.73,84,Default,1
CUST108220,46,Female,Hyderabad,Business Owner,1093000.0,864,1,Home,667000,60,11.42,2024-02-18,0.61,6,Active - Overdue 30d,0
CUST108221,25,Male,Hyderabad,Salaried,671000.0,649,1,Home,621000,24,12.87,2023-09-09,0.93,107,Default,1
CUST108222,36,Male,Bengaluru,Salaried,530000.0,599,0,Education,412000,36,13.81,2021-05-02,0.78,0,Closed,0
CUST108223,55,Male,Noida,Salaried,663000.0,670,0,Business,225000,36,12.06,2025-07-03,0.34,18,Active - Overdue 30d,0
CUST108224,46,Female,Delhi,Salaried,,825,1,Home,742000,36,7.92,2024-07-23,1.44,0,Active,0
CUST108225,38,Female,Gurugram,Salaried,823000.0,763,2,Auto,1324000,48,9.9,2022-10-20,1.61,0,Active,0
CUST108226,49,Female,Hyderabad,Salaried,334000.0,818,3,Home,294000,24,8.41,2022-08-31,0.88,0,Active,0
CUST108227,43,Female,Hyderabad,Self-Employed,534000.0,794,3,Credit Card Consolidation,237000,180,14.52,2023-04-16,0.44,0,Closed,0
CUST108228,34,Male,Noida,Self-Employed,592000.0,830,1,Auto,1027000,12,13.71,2022-11-04,1.73,0,Active,0
CUST108229,35,Male,Mumbai,Self-Employed,894000.0,682,1,Business,79000,48,7.0,2025-01-13,0.09,0,Active,0
CUST108230,53,Male,Delhi,Salaried,608000.0,830,0,Personal,890000,12,7.0,2024-11-24,1.46,0,Closed,0
