customer_id,age,gender,city,employment_type,annual_income,credit_score,credit_band,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default,predicted_default_prob,risk_segment
CUST108278,32,Female,Hyderabad,Salaried,370000.0,726,Good,2,Home,495000,60,9.86,2023-01-23,1.34,233,Written Off,1,0.448,High Risk
CUST108279,55,Female,Chandigarh,Salaried,510000.0,714,Good,2,Personal,484000,60,13.25,2021-11-30,0.95,0,Active,0,0.398,Medium Risk
CUST108280,41,Female,Delhi,Salaried,1018000.0,725,Good,0,Auto,605000,240,11.55,2023-12-11,0.59,0,Active,0,0.305,Medium Risk
CUST108281,63,Male,Mumbai,Business Owner,1175000.0,756,Very Good,1,Business,496000,12,12.86,2024-12-14,0.42,0,Closed,0,0.412,High Risk
CUST108282,56,Male,Bengaluru,Business Owner,604000.0,670,Good,0,Home,382000,36,12.02,2024-06-30,0.63,0,Active,0,0.569,High Risk
CUST108283,37,Male,Chandigarh,Self-Employed,673000.0,606,Fair,0,Auto,336000,36,11.83,2021-12-13,0.5,0,Active,0,0.545,High Risk
CUST108284,52,Male,Delhi,Self-Employed,386000.0,636,Fair,0,Home,679000,12,7.77,2025-02-17,1.76,0,Active,0,0.626,Very High Risk
CUST108285,61,Female,Gurugram,Self-Employed,434000.0,649,Fair,3,Personal,474000,240,7.17,2021-08-22,1.09,0,Active,0,0.53,High Risk
CUST108286,26,Male,Pune,Self-Employed,602000.0,851,Excellent,0,Auto,380000,48,12.1,2022-08-03,0.63,0,Closed,0,0.329,Medium Risk
CUST108287,44,Male,Hyderabad,Salaried,237000.0,568,Poor,0,Business,217000,36,14.05,2024-11-09,0.92,0,Closed,0,0.45,High Risk
CUST108288,47,Male,Mumbai,Salaried,291000.0,612,Fair,0,Credit Card Consolidation,319000,48,11.23,2021-06-23,1.1,0,Closed,0,0.464,High Risk
CUST108289,40,Female,Pune,Self-Employed,959000.0,612,Fair,1,Auto,665000,60,10.28,2023-09-07,0.69,206,Written Off,1,0.601,Very High Risk
CUST108290,45,Male,Mumbai,Salaried,590000.0,806,Excellent,1,Personal,823000,120,7.32,2023-08-22,1.39,133,Default,1,0.401,High Risk
CUST108291,22,Male,Mumbai,Self-Employed,722000.0,700,Good,2,Auto,244000,60,12.18,2021-03-06,0.34,20,Active - Overdue 30d,0,0.426,High Risk
CUST108292,29,Male,Delhi,Business Owner,647000.0,592,Fair,0,Auto,554000,84,11.67,2022-12-30,0.86,0,Active,0,0.595,High Risk
CUST108293,48,Male,Pune,Self-Employed,471000.0,687,Good,1,Home,532000,12,7.0,2021-05-27,1.13,70,Default,1,0.593,High Risk
CUST108294,58,Female,Mumbai,Salaried,754000.0,655,Fair,1,Home,1332000,24,14.44,2023-03-22,1.77,0,Active,0,0.513,High Risk
CUST108295,23,Male,Mumbai,Salaried,794000.0,648,Fair,0,Personal,396000,48,12.03,2025-12-20,0.5,0,Active,0,0.452,High Risk
CUST108296,40,Female,Mumbai,Self-Employed,1097000.0,729,Good,2,Home,779000,84,7.59,2023-11-23,0.71,124,Default,1,0.489,High Risk
CUST108297,26,Male,Mohali,Salaried,898000.0,645,Fair,0,Personal,120000,48,9.57,2025-08-08,0.13,0,Active,0,0.383,Medium Risk
CUST108298,59,Male,Noida,Salaried,636000.0,728,Good,0,Personal,593000,36,14.86,2024-04-25,0.93,0,Closed,0,0.388,Medium Risk
CUST108299,53,Male,Mumbai,Salaried,174000.0,732,Good,1,Home,1565000,36,11.15,2021-02-02,8.99,0,Closed,0,0.447,High Risk
CUST108300,21,Male,Bengaluru,Self-Employed,486000.0,608,Fair,1,Home,571000,12,15.47,2021-07-22,1.17,25,Active - Overdue 30d,0,0.626,Very High Risk
CUST108301,57,Female,Mohali,Business Owner,531000.0,639,Fair,0,Personal,815000,24,7.99,2025-08-29,1.53,0,Closed,0,0.615,Very High Risk
CUST108302,26,Male,Mumbai,Self-Employed,466000.0,676,Good,0,Personal,359000,12,16.39,2021-10-22,0.77,0,Closed,0,0.499,High Risk
CUST108303,54,Female,Mumbai,Salaried,1193000.0,856,Excellent,0,Business,601000,84,13.14,2023-08-25,0.5,0,Closed,0,0.199,Low Risk
CUST108304,35,Male,Mumbai,Salaried,366000.0,676,Good,1,Home,428000,84,11.8,2025-04-06,1.17,0,Active,0,0.466,High Risk
CUST108305,46,Female,Mohali,Salaried,1128000.0,705,Good,0,Home,212000,12,14.52,2025-10-24,0.19,0,Active,0,0.322,Medium Risk
CUST108306,34,Female,Hyderabad,Self-Employed,458000.0,663,Fair,1,Home,335000,12,10.57,2023-11-15,0.73,186,Written Off,1,0.588,High Risk
CUST108307,27,Female,Delhi,Salaried,390000.0,630,Fair,0,Personal,729000,48,8.72,2022-09-30,1.87,0,Active,0,0.509,High Risk
CUST108308,51,Male,Mumbai,Salaried,416000.0,623,Fair,2,Auto,143000,60,10.13,2021-09-21,0.34,0,Closed,0,0.485,High Risk
CUST108309,44,Female,Mohali,Salaried,1989000.0,701,Good,0,Auto,557000,12,11.83,2024-05-08,0.28,0,Active,0,0.352,Medium Risk
CUST108310,51,Female,Gurugram,Salaried,1107000.0,725,Good,1,Auto,280000,12,15.38,2025-12-17,0.25,98,Default,1,0.343,Medium Risk
CUST108311,49,Male,Pune,Salaried,279000.0,517,Poor,1,Auto,901000,24,12.95,2025-08-26,3.23,79,Default,1,0.709,Very High Risk
CUST108312,62,Male,Bengaluru,Self-Employed,783000.0,707,Good,1,Personal,224000,120,14.4,2024-09-08,0.29,160,Default,1,0.518,High Risk
CUST108313,52,Male,Hyderabad,Salaried,527000.0,718,Good,0,Business,1561000,36,10.09,2023-09-04,2.96,2,Active - Overdue 30d,0,0.469,High Risk
CUST108314,37,Male,Delhi,Salaried,415000.0,795,Very Good,1,Home,76000,36,9.98,2021-01-25,0.18,107,Default,1,0.289,Medium Risk
CUST108315,34,Male,Chennai,Business Owner,779000.0,762,Very Good,4,Home,238000,24,12.24,2022-03-05,0.31,164,Default,1,0.472,High Risk
CUST108316,60,Male,Delhi,Salaried,695000.0,640,Fair,1,Auto,588000,60,12.89,2021-02-16,0.85,197,Written Off,1,0.485,High Risk
CUST108317,56,Female,Mumbai,Salaried,344000.0,600,Fair,0,Credit Card Consolidation,361000,120,16.69,2022-08-03,1.05,121,Written Off,1,0.537,High Risk
CUST108318,44,Male,Gurugram,Salaried,459000.0,633,Fair,0,Home,225000,84,11.43,2025-10-26,0.49,0,Active,0,0.447,High Risk
CUST108319,47,Female,Chennai,Salaried,839000.0,715,Good,0,Education,237000,12,10.51,2021-11-28,0.28,0,Closed,0,0.342,Medium Risk
CUST108320,45,Male,Bengaluru,Self-Employed,272000.0,653,Fair,0,Personal,714000,24,11.4,2021-05-12,2.62,176,Default,1,0.704,Very High Risk
CUST108321,52,Female,Mumbai,Salaried,284000.0,721,Good,1,Home,711000,60,7.8,2025-02-22,2.5,0,Closed,0,0.46,High Risk
CUST108322,38,Male,Chandigarh,Salaried,1005000.0,826,Excellent,0,Personal,201000,84,8.35,2025-02-25,0.2,0,Active,0,0.207,Medium Risk
CUST108323,38,Female,Hyderabad,Salaried,745000.0,758,Very Good,2,Home,133000,36,12.72,2023-01-19,0.18,0,Closed,0,0.288,Medium Risk
CUST108324,57,Male,Hyderabad,Salaried,539000.0,710,Good,0,Auto,539000,36,11.08,2024-06-24,1.0,0,Closed,0,0.413,High Risk
CUST108325,46,Male,Gurugram,Self-Employed,1033000.0,679,Good,0,Credit Card Consolidation,483000,180,9.03,2025-01-09,0.47,83,Default,1,0.54,High Risk
CUST108326,29,Female,Mumbai,Salaried,824000.0,670,Good,1,Credit Card Consolidation,729000,48,8.18,2024-10-29,0.88,0,Closed,0,0.494,High Risk
CUST108327,55,Male,Pune,Salaried,1040000.0,745,Very Good,1,Auto,511000,120,14.79,2021-01-15,0.49,0,Active,0,0.34,Medium Risk
CUST108328,28,Male,Bengaluru,Salaried,238000.0,681,Good,0,Education,1431000,36,9.51,2023-06-21,6.01,0,Closed,0,0.538,High Risk
CUST108329,40,Male,Mohali,Salaried,643000.0,723,Good,0,Home,692000,24,14.54,2024-07-10,1.08,0,Closed,0,0.378,Medium Risk
CUST108330,62,Female,Chandigarh,Self-Employed,947000.0,622,Fair,1,Auto,341000,120,12.48,2025-11-30,0.36,0,Active,0,0.542,High Risk
CUST108331,42,Male,Gurugram,Salaried,801000.0,683,Good,0,Education,289000,12,12.54,2021-04-20,0.36,224,Written Off,1,0.427,High Risk
CUST108332,39,Female,Bengaluru,Salaried,223000.0,684,Good,0,Personal,452000,84,8.47,2022-11-06,2.03,62,Default,1,0.581,High Risk
CUST108333,50,Male,Bengaluru,Salaried,1067000.0,718,Good,2,Home,452000,60,13.05,2023-12-29,0.42,0,Active,0,0.399,Medium Risk
CUST108334,48,Male,Chandigarh,Self-Employed,1245000.0,576,Poor,3,Personal,641000,36,13.07,2024-12-30,0.51,177,Default,1,0.676,Very High Risk
CUST108335,55,Female,Bengaluru,Salaried,651000.0,724,Good,2,Personal,554000,48,15.14,2021-05-22,0.85,326,Written Off,1,0.411,High Risk
CUST108336,63,Male,Noida,Self-Employed,328000.0,687,Good,0,Personal,643000,60,9.75,2023-10-26,1.96,240,Written Off,1,0.547,High Risk
CUST108337,31,Female,Gurugram,Salaried,352000.0,552,Poor,0,Home,293000,60,15.42,2022-07-28,0.83,0,Active,0,0.499,High Risk
CUST108338,51,Male,Bengaluru,Salaried,565000.0,771,Very Good,0,Personal,632000,48,8.84,2022-11-14,1.12,156,Default,1,0.35,Medium Risk
CUST108339,59,Male,Delhi,Salaried,645000.0,592,Fair,0,Home,205000,60,9.72,2024-07-10,0.32,0,Active,0,0.51,High Risk
CUST108340,56,Male,Hyderabad,Salaried,1163000.0,655,Fair,1,Business,275000,12,7.0,2021-04-14,0.24,0,Closed,0,0.406,High Risk
CUST108341,50,Male,Mumbai,Salaried,516000.0,520,Poor,1,Business,317000,36,12.1,2021-06-22,0.61,0,Active,0,0.538,High Risk
CUST108342,43,Female,Gurugram,Salaried,680000.0,736,Good,0,Business,390000,12,10.61,2021-06-14,0.57,0,Active,0,0.349,Medium Risk
CUST108343,39,Female,Chandigarh,Salaried,486000.0,693,Good,1,Business,484000,60,9.48,2021-05-05,1.0,0,Closed,0,0.458,High Risk
CUST108344,32,Male,Bengaluru,Business Owner,512000.0,795,Very Good,2,Personal,403000,36,14.31,2025-08-23,0.79,0,Closed,0,0.387,Medium Risk
CUST108345,35,Male,Hyderabad,Business Owner,1262000.0,660,Fair,0,Education,229000,12,10.37,2023-12-02,0.18,87,Default,1,0.501,High Risk
CUST108346,51,Male,Hyderabad,Salaried,1479000.0,721,Good,2,Personal,1085000,60,16.44,2024-03-02,0.73,0,Closed,0,0.32,Medium Risk
CUST108347,63,Female,Mohali,Salaried,419000.0,740,Very Good,2,Personal,711000,60,15.18,2022-06-06,1.7,0,Active,0,0.415,High Risk
CUST108348,57,Female,Chandigarh,Salaried,954000.0,698,Good,1,Personal,338000,36,9.91,2025-04-29,0.35,240,Written Off,1,0.397,Medium Risk
CUST108349,57,Male,Chandigarh,Self-Employed,478000.0,647,Fair,0,Auto,266000,12,15.85,2022-05-18,0.56,0,Active,0,0.571,High Risk
CUST108350,35,Male,Delhi,Business Owner,278000.0,607,Fair,1,Business,431000,48,7.47,2022-10-12,1.55,192,Written Off,1,0.636,Very High Risk
CUST108351,49,Male,Bengaluru,Salaried,290000.0,611,Fair,1,Home,157000,60,11.1,2025-12-15,0.54,175,Default,1,0.506,High Risk
CUST108352,63,Female,Mumbai,Salaried,397000.0,734,Good,0,Personal,590000,180,8.66,2024-01-13,1.49,0,Active,0,0.382,Medium Risk
CUST108353,46,Female,Hyderabad,Salaried,653000.0,623,Fair,2,Home,381000,240,11.59,2021-03-04,0.58,169,Default,1,0.49,High Risk
CUST108354,64,Male,Bengaluru,Salaried,703000.0,627,Fair,1,Personal,473000,24,9.09,2021-11-27,0.67,0,Active,0,0.484,High Risk
CUST108355,22,Male,Chandigarh,Salaried,396000.0,614,Fair,0,Personal,615000,48,16.16,2023-09-26,1.55,0,Active,0,0.469,High Risk
CUST108356,40,Male,Delhi,Self-Employed,1383000.0,673,Good,1,Personal,888000,36,12.93,2024-08-15,0.64,124,Written Off,1,0.477,High Risk
CUST108357,35,Female,Pune,Self-Employed,333000.0,707,Good,1,Education,372000,84,15.14,2024-05-09,1.12,0,Closed,0,0.479,High Risk
CUST108358,24,Female,Gurugram,Self-Employed,384000.0,725,Good,3,Education,739000,84,9.67,2021-04-01,1.92,15,Active - Overdue 30d,0,0.523,High Risk
CUST108359,42,Male,Gurugram,Business Owner,663000.0,611,Fair,1,Personal,375000,48,15.39,2023-12-14,0.57,74,Default,1,0.557,High Risk
CUST108360,58,Female,Mohali,Self-Employed,410000.0,682,Good,0,Personal,272000,24,17.42,2023-08-14,0.66,154,Default,1,0.576,High Risk
CUST108361,43,Male,Hyderabad,Salaried,603000.0,489,Poor,2,Personal,1108000,36,10.03,2021-07-25,1.84,62,Default,1,0.577,High Risk
CUST108362,46,Male,Delhi,Salaried,560000.0,696,Good,1,Personal,165000,12,14.76,2022-10-13,0.29,0,Active,0,0.377,Medium Risk
CUST108363,31,Female,Chandigarh,Salaried,439000.0,638,Fair,1,Personal,496000,12,8.38,2024-12-16,1.13,176,Written Off,1,0.509,High Risk
CUST108364,48,Male,Gurugram,Salaried,708000.0,513,Poor,0,Auto,390000,84,10.64,2025-01-01,0.55,72,Default,1,0.574,High Risk
CUST108365,22,Female,Chennai,Self-Employed,560000.0,589,Fair,3,Home,127000,120,13.98,2025-05-29,0.23,68,Default,1,0.579,High Risk
CUST108366,28,Male,Chennai,Salaried,1014000.0,674,Good,2,Home,743000,84,7.39,2024-09-20,0.73,0,Active,0,0.461,High Risk
CUST108367,49,Male,Bengaluru,Business Owner,284000.0,630,Fair,1,Home,536000,60,10.7,2022-01-19,1.89,0,Closed,0,0.626,Very High Risk
CUST108368,31,Female,Chennai,Business Owner,248000.0,683,Good,1,Credit Card Consolidation,221000,24,16.12,2024-07-02,0.89,41,Active - Overdue 30d,0,0.474,High Risk
CUST108369,57,Male,Delhi,Salaried,1103000.0,691,Good,2,Personal,509000,48,12.38,2021-01-24,0.46,0,Closed,0,0.419,High Risk
CUST108370,38,Male,Chennai,Salaried,723000.0,702,Good,0,Education,548000,36,12.55,2021-02-02,0.76,0,Closed,0,0.395,Medium Risk
CUST108371,34,Female,Delhi,Business Owner,824000.0,674,Good,0,Education,1023000,48,11.56,2023-01-08,1.24,0,Active,0,0.611,Very High Risk
CUST108372,30,Male,Bengaluru,Salaried,944000.0,586,Fair,0,Business,887000,48,11.06,2022-08-14,0.94,0,Active,0,0.467,High Risk
CUST108373,55,Male,Noida,Self-Employed,690000.0,735,Good,1,Personal,589000,12,9.64,2025-09-07,0.85,0,Active,0,0.477,High Risk
CUST108374,29,Female,Gurugram,Self-Employed,450000.0,685,Good,0,Auto,734000,48,7.0,2025-11-01,1.63,177,Default,1,0.589,High Risk
CUST108375,55,Male,Mohali,Salaried,777000.0,566,Poor,2,Personal,431000,120,15.66,2023-09-27,0.55,0,Closed,0,0.561,High Risk
CUST108376,31,Male,Delhi,Salaried,686000.0,618,Fair,2,Personal,506000,120,16.9,2021-02-10,0.74,0,Closed,0,0.459,High Risk
CUST108377,64,Female,Gurugram,Self-Employed,434000.0,752,Very Good,0,Credit Card Consolidation,812000,36,10.64,2023-08-29,1.87,0,Active,0,0.48,High Risk
CUST108378,32,Male,Hyderabad,Salaried,986000.0,569,Poor,0,Business,1011000,84,13.85,2023-04-30,1.03,0,Active,0,0.513,High Risk
CUST108379,23,Female,Mumbai,Self-Employed,150000.0,768,Very Good,0,Personal,881000,36,13.29,2025-12-03,5.87,143,Default,1,0.761,Very High Risk
CUST108380,59,Male,Delhi,Salaried,716000.0,851,Excellent,0,Auto,1354000,180,11.91,2021-05-22,1.89,0,Active,0,0.381,Medium Risk
CUST108381,34,Female,Mumbai,Salaried,1016000.0,632,Fair,0,Credit Card Consolidation,377000,12,11.42,2024-06-17,0.37,137,Default,1,0.456,High Risk
CUST108382,48,Male,Mohali,Salaried,418000.0,617,Fair,1,Personal,522000,60,7.0,2024-05-01,1.25,79,Default,1,0.51,High Risk
CUST108383,31,Male,Chennai,Salaried,874000.0,737,Good,0,Business,895000,120,13.06,2021-04-15,1.02,0,Closed,0,0.325,Medium Risk
CUST108384,59,Female,Bengaluru,Self-Employed,459000.0,647,Fair,1,Personal,713000,48,12.31,2023-04-28,1.55,0,Active,0,0.609,Very High Risk
CUST108385,45,Male,Delhi,Salaried,924000.0,639,Fair,0,Business,628000,36,12.77,2023-10-18,0.68,0,Active,0,0.426,High Risk
CUST108386,41,Female,Mumbai,Salaried,886000.0,724,Good,1,Personal,428000,24,15.92,2024-11-26,0.48,0,Closed,0,0.332,Medium Risk
CUST108387,30,Male,Chandigarh,Salaried,909000.0,630,Fair,1,Auto,1155000,12,12.2,2021-01-22,1.27,0,Active,0,0.523,High Risk
CUST108388,63,Female,Mohali,Business Owner,705000.0,656,Fair,0,Education,289000,120,12.82,2021-05-05,0.41,0,Active,0,0.512,High Risk
CUST108389,35,Male,Hyderabad,Salaried,597000.0,650,Fair,2,Business,485000,12,10.88,2025-11-03,0.81,0,Active,0,0.51,High Risk
CUST108390,39,Female,Bengaluru,Salaried,573000.0,678,Good,1,Personal,506000,120,10.61,2023-05-15,0.88,0,Closed,0,0.459,High Risk
CUST108391,42,Female,Chandigarh,Salaried,323000.0,560,Poor,0,Education,343000,48,10.12,2023-01-22,1.06,175,Default,1,0.523,High Risk
CUST108392,41,Male,Mohali,Self-Employed,1521000.0,646,Fair,1,Credit Card Consolidation,177000,48,8.96,2021-03-23,0.12,154,Default,1,0.531,High Risk
CUST108393,64,Male,Chandigarh,Salaried,365000.0,608,Fair,1,Home,501000,84,8.85,2022-10-26,1.37,42,Active - Overdue 30d,0,0.512,High Risk
CUST108394,52,Male,Mohali,Self-Employed,515000.0,600,Fair,1,Home,194000,48,8.79,2024-08-20,0.38,0,Active,0,0.514,High Risk
CUST108395,43,Male,Mumbai,Salaried,335000.0,800,Excellent,1,Personal,447000,36,9.13,2023-06-10,1.33,0,Closed,0,0.306,Medium Risk
CUST108396,33,Female,Hyderabad,Salaried,205000.0,856,Excellent,1,Business,330000,240,9.89,2022-07-06,1.61,93,Default,1,0.594,High Risk
CUST108397,25,Male,Pune,Salaried,1168000.0,600,Fair,1,Auto,535000,84,11.18,2025-09-07,0.46,127,Default,1,0.485,High Risk
CUST108398,24,Female,Hyderabad,Self-Employed,234000.0,715,Good,1,Credit Card Consolidation,151000,60,9.52,2021-12-17,0.65,0,Active,0,0.349,Medium Risk
CUST108399,48,Male,Pune,Salaried,864000.0,635,Fair,1,Personal,467000,240,11.43,2022-04-26,0.54,0,Active,0,0.433,High Risk
CUST108400,34,Female,Mumbai,Salaried,840000.0,730,Good,1,Auto,186000,12,15.85,2025-07-28,0.22,0,Active,0,0.298,Medium Risk
CUST108401,28,Male,Delhi,Salaried,447000.0,530,Poor,1,Auto,216000,60,9.51,2022-09-28,0.48,166,Written Off,1,0.537,High Risk
CUST108402,29,Female,Noida,Salaried,818000.0,628,Fair,2,Business,193000,24,12.55,2021-04-30,0.24,0,Active,0,0.42,High Risk
CUST108403,55,Male,Delhi,Salaried,387000.0,669,Fair,0,Home,610000,60,7.23,2024-07-20,1.58,96,Default,1,0.524,High Risk
CUST108404,57,Male,Mohali,Self-Employed,625000.0,524,Poor,0,Auto,406000,24,10.66,2023-03-13,0.65,0,Closed,0,0.628,Very High Risk
CUST108405,41,Female,Hyderabad,Salaried,995000.0,703,Good,0,Personal,349000,60,10.72,2022-01-02,0.35,0,Active,0,0.348,Medium Risk
CUST108406,38,Male,Gurugram,Salaried,1544000.0,554,Poor,0,Personal,728000,24,10.36,2024-10-12,0.47,159,Default,1,0.524,High Risk
CUST108407,53,Male,Noida,Salaried,592000.0,742,Very Good,2,Education,473000,120,12.58,2025-02-22,0.8,0,Active,0,0.348,Medium Risk
CUST108408,28,Female,Chennai,Salaried,1065000.0,619,Fair,0,Personal,248000,120,15.68,2025-06-08,0.23,0,Active,0,0.382,Medium Risk
CUST108409,37,Female,Gurugram,Business Owner,498000.0,636,Fair,1,Home,767000,48,9.32,2021-11-20,1.54,235,Written Off,1,0.662,Very High Risk
CUST108410,63,Male,Mumbai,Self-Employed,265000.0,677,Good,0,Home,352000,24,9.35,2025-12-21,1.33,0,Active,0,0.533,High Risk
CUST108411,51,Male,Noida,Self-Employed,755000.0,655,Fair,1,Personal,492000,48,13.75,2024-11-19,0.65,156,Default,1,0.579,High Risk
CUST108412,54,Female,Chennai,Self-Employed,649000.0,702,Good,1,Home,291000,24,9.51,2021-06-20,0.45,0,Active,0,0.503,High Risk
CUST108413,26,Male,Chennai,Business Owner,567000.0,826,Excellent,2,Education,135000,48,7.44,2021-05-30,0.24,152,Default,1,0.328,Medium Risk
CUST108414,42,Female,Hyderabad,Business Owner,1015000.0,771,Very Good,1,Auto,310000,48,13.72,2022-07-15,0.31,166,Default,1,0.4,Medium Risk
CUST108415,34,Female,Bengaluru,Salaried,1121000.0,564,Poor,0,Education,328000,24,7.0,2022-01-02,0.29,70,Default,1,0.549,High Risk
CUST108416,23,Female,Noida,Salaried,888000.0,616,Fair,1,Auto,254000,60,7.86,2022-08-26,0.29,107,Default,1,0.472,High Risk
CUST108417,32,Male,Mumbai,Salaried,1488000.0,657,Fair,1,Education,868000,12,14.35,2025-02-16,0.58,0,Closed,0,0.356,Medium Risk
CUST108418,56,Female,Delhi,Salaried,737000.0,568,Poor,2,Education,456000,84,9.29,2024-02-14,0.62,42,Active - Overdue 30d,0,0.575,High Risk
CUST108419,32,Male,Mumbai,Salaried,161000.0,692,Good,0,Education,612000,24,7.0,2021-01-29,3.8,0,Closed,0,0.503,High Risk
CUST108420,22,Female,Mumbai,Salaried,362000.0,794,Very Good,2,Education,710000,24,10.25,2021-09-24,1.96,0,Closed,0,0.375,Medium Risk
CUST108421,22,Male,Chandigarh,Business Owner,326000.0,652,Fair,1,Personal,861000,60,15.66,2023-04-12,2.64,255,Written Off,1,0.679,Very High Risk
CUST108422,35,Female,Mumbai,Self-Employed,888000.0,700,Good,0,Personal,669000,60,16.72,2025-01-29,0.75,0,Active,0,0.532,High Risk
CUST108423,43,Male,Delhi,Salaried,425000.0,603,Fair,2,Education,656000,48,15.53,2024-11-20,1.54,0,Active,0,0.495,High Risk
CUST108424,49,Male,Delhi,Salaried,654000.0,687,Good,1,Credit Card Consolidation,555000,48,17.32,2022-05-02,0.85,310,Written Off,1,0.479,High Risk
CUST108425,37,Male,Pune,Salaried,1330000.0,663,Fair,2,Education,197000,12,11.09,2021-11-29,0.15,113,Default,1,0.497,High Risk
CUST108426,52,Male,Gurugram,Salaried,622000.0,659,Fair,0,Auto,750000,60,13.77,2025-09-22,1.21,89,Default,1,0.491,High Risk
CUST108427,27,Male,Gurugram,Salaried,648000.0,631,Fair,1,Personal,1673000,60,11.98,2024-05-30,2.58,155,Default,1,0.704,Very High Risk
CUST108428,50,Male,Chennai,Salaried,864000.0,761,Very Good,0,Home,779000,24,12.75,2022-08-17,0.9,0,Active,0,0.351,Medium Risk
CUST108429,48,Male,Gurugram,Self-Employed,1034000.0,724,Good,0,Auto,635000,12,10.16,2022-10-07,0.61,0,Closed,0,0.48,High Risk
CUST108430,34,Female,Bengaluru,Self-Employed,908000.0,732,Good,1,Home,1170000,36,14.37,2023-09-17,1.29,0,Active,0,0.451,High Risk
CUST108431,64,Male,Mohali,Self-Employed,1205000.0,660,Fair,1,Credit Card Consolidation,384000,12,10.77,2021-02-06,0.32,122,Default,1,0.592,High Risk
CUST108432,50,Male,Mumbai,Salaried,842000.0,674,Good,1,Home,552000,36,14.2,2022-05-25,0.66,0,Closed,0,0.459,High Risk
CUST108433,37,Female,Bengaluru,Salaried,791000.0,621,Fair,0,Home,615000,48,10.06,2023-02-10,0.78,0,Active,0,0.459,High Risk
CUST108434,52,Female,Pune,Salaried,1021000.0,635,Fair,0,Education,600000,48,16.41,2021-07-12,0.59,159,Default,1,0.389,Medium Risk
CUST108435,26,Male,Chennai,Salaried,874000.0,645,Fair,1,Business,1227000,180,7.0,2022-09-03,1.4,141,Default,1,0.556,High Risk
CUST108436,44,Male,Chennai,Self-Employed,636000.0,627,Fair,0,Home,1350000,36,13.69,2025-07-30,2.12,204,Written Off,1,0.738,Very High Risk
CUST108437,26,Male,Mumbai,Salaried,812000.0,649,Fair,4,Home,768000,12,12.1,2021-10-19,0.95,0,Active,0,0.501,High Risk
CUST108438,47,Female,Hyderabad,Salaried,365000.0,812,Excellent,0,Home,636000,12,15.87,2024-07-14,1.74,0,Closed,0,0.317,Medium Risk
CUST108439,38,Female,Hyderabad,Self-Employed,563000.0,724,Good,0,Education,281000,48,12.11,2021-05-18,0.5,0,Active,0,0.419,High Risk
CUST108440,44,Female,Delhi,Salaried,473000.0,697,Good,1,Business,225000,36,7.53,2025-12-14,0.48,0,Active,0,0.406,High Risk
CUST108441,57,Male,Mumbai,Self-Employed,829000.0,602,Fair,1,Education,338000,24,7.98,2024-08-08,0.41,0,Closed,0,0.609,Very High Risk
CUST108442,44,Female,Hyderabad,Salaried,1623000.0,599,Fair,0,Personal,544000,48,11.77,2023-11-20,0.34,0,Closed,0,0.385,Medium Risk
CUST108443,58,Male,Delhi,Salaried,654000.0,565,Poor,1,Auto,322000,24,11.98,2024-07-01,0.49,0,Active,0,0.542,High Risk
CUST108444,54,Male,Mumbai,Self-Employed,885000.0,787,Very Good,1,Auto,285000,60,7.94,2024-01-06,0.32,66,Default,1,0.464,High Risk
CUST108445,60,Male,Delhi,Business Owner,994000.0,698,Good,0,Auto,246000,120,12.59,2025-05-29,0.25,0,Active,0,0.449,High Risk
CUST108446,35,Male,Mumbai,Business Owner,1771000.0,644,Fair,1,Business,954000,12,14.13,2023-07-30,0.54,0,Closed,0,0.514,High Risk
CUST108447,31,Female,Delhi,Self-Employed,428000.0,687,Good,0,Credit Card Consolidation,667000,240,12.86,2021-12-26,1.56,155,Default,1,0.585,High Risk
CUST108448,42,Female,Bengaluru,Salaried,386000.0,726,Good,4,Business,210000,48,15.54,2023-02-10,0.54,77,Default,1,0.363,Medium Risk
CUST108449,44,Female,Bengaluru,Salaried,581000.0,577,Poor,1,Education,64000,24,10.95,2021-04-06,0.11,130,Default,1,0.523,High Risk
CUST108450,21,Male,Noida,Self-Employed,632000.0,705,Good,2,Personal,391000,36,10.78,2024-11-26,0.62,0,Active,0,0.457,High Risk
CUST108451,38,Female,Delhi,Salaried,1571000.0,672,Good,1,Personal,426000,48,9.89,2024-10-11,0.27,0,Closed,0,0.325,Medium Risk
CUST108452,64,Female,Gurugram,Salaried,1318000.0,655,Fair,1,Personal,734000,12,14.43,2024-12-14,0.56,0,Active,0,0.36,Medium Risk
CUST108453,32,Male,Mohali,Self-Employed,708000.0,694,Good,1,Business,739000,60,10.32,2023-10-16,1.04,173,Written Off,1,0.554,High Risk
CUST108454,63,Female,Noida,Self-Employed,902000.0,761,Very Good,2,Home,248000,120,15.76,2025-12-16,0.27,0,Active,0,0.481,High Risk
CUST108455,48,Female,Bengaluru,Self-Employed,737000.0,859,Excellent,1,Personal,343000,120,7.0,2021-08-12,0.47,0,Active,0,0.212,Medium Risk
CUST108456,60,Male,Bengaluru,Salaried,1595000.0,737,Good,1,Personal,366000,36,11.02,2023-07-21,0.23,0,Closed,0,0.315,Medium Risk
CUST108457,27,Female,Pune,Salaried,426000.0,529,Poor,1,Home,523000,12,8.84,2024-03-01,1.23,0,Closed,0,0.538,High Risk
